Mã bản tin,Tên xe,Giá tiền,Ngày đăng tin,Năm sản xuất,Nhiên liệu,Kiểu dáng,Tình trạng,Số km đã đi,Hộp số,Xuất xứ,Địa điểm,URL,Giá tiền (triệu),Số km đã đi (km)
23369159,Mazda 3 2019,468 triệu,23/09/2025,2019,Máy xăng,SUV,Xe cũ,94.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/2019-aidxc23369159,468,94000
23365093,Mazda 3 2019,455.6 triệu,13/09/2025,2019,Máy xăng,Sedan,Xe cũ,86.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/2019-fl-ghe-dien-86000-kmzin1-chu-tu-moi-aidxc23365093,455.6,86000
23372569,Mazda 3 1.5 Hatchback 2019,455 triệu,3/10/2025,2019,Máy xăng,Hatchback,Xe cũ,53.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/2019-sport-15l-luxury-5000-km-aidxc23372569,455,53000
23365560,Mazda 3 2019,445 triệu,14/09/2025,2019,Máy xăng,SUV,Xe cũ,58.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/2019-tai-aidxc23365560,445,58000
23370920,Mazda 3 2019,455 triệu,27/09/2025,2019,Máy xăng,Sedan,Xe cũ,68.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/2019-tai-aidxc23370920,455,68000
23373374,Mazda 3 2019,475 triệu,5/10/2025,2019,Máy xăng,Sedan,Xe cũ,80.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/2019-tai-aidxc23373374,475,80000
23366967,Mazda 3 Sedan 1.5L Luxury 2023,585 triệu,17/09/2025,2023,Máy xăng,Sedan,Xe cũ,60.000 km,Số tự động,Trong nước,Bắc Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/202-15l-luxury-60000-km-aidxc23366967,585,60000
23365383,Mazda 3 2023,595 triệu,13/09/2025,2023,Máy xăng,SUV,Xe cũ,30.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/202-tai-aidxc23365383,595,30000
23373271,Mazda 3 Luxury 2020,468 triệu,5/10/2025,2020,Máy xăng,Sedan,Xe cũ,61.234 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/2020-15l-luxury-6124-km-aidxc23373271,468,61234
23364347,Mazda 3 Sedan 1.5L Deluxe 2020,499 triệu,11/9/2025,2020,Máy xăng,Sedan,Xe cũ,70.000 km,Số tự động,Trong nước,Long Biên - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/2020-70000-km-aidxc23364347,499,70000
23374378,Mazda 3 2020,540 triệu,8/10/2025,2020,Máy xăng,Sedan,Xe cũ,30.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/2020-aidxc23374378,540,30000
23372974,Mazda 3 Sedan 1.5L Luxury 2020,530 triệu,4/10/2025,2020,Máy xăng,Sedan,Xe cũ,30.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/2020-sedan-15l-luxury-0000-km-aidxc23372974,530,30000
23373444,Mazda 3 2020,495 triệu,5/10/2025,2020,Máy xăng,SUV,Xe cũ,10.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/2020-so-tu-dong-aidxc23373444,495,10000
23374062,Mazda 3 1.5 Hatchback 2022,555 triệu,7/10/2025,2022,Máy xăng,Hatchback,Xe cũ,37.000 km,Số tự động,Nhập khẩu,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/2022-7000-km-aidxc23374062,555,37000
23373558,Mazda 3 2022,545 triệu,6/10/2025,2022,Máy xăng,SUV,Xe cũ,67.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/2022-tai-aidxc23373558,545,67000
23374434,Mazda 3 2022,550 triệu,8/10/2025,2022,Máy xăng,SUV,Xe cũ,50.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/2022-tai-aidxc23374434,550,50000
23367731,Mazda 3 Sedan 1.5L Deluxe 2022,495 triệu,19/09/2025,2022,Máy xăng,Sedan,Xe cũ,53.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/2022-xe-dep-cang-aidxc23367731,495,53000
23373615,Mazda 3 2024,570 triệu,6/10/2025,2024,Máy xăng,SUV,Xe cũ,50.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/2024-50000-km-aidxc23373615,570,50000
23364765,Mazda 3 2024,590 triệu,12/9/2025,2024,Máy xăng,SUV,Xe cũ,25.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/2024-aidxc23364765,590,25000
23372193,Mazda 3 2.0L Sedan 2015,368 triệu,1/10/2025,2015,Máy xăng,Sedan,Xe cũ,08 km,Số tự động,Trong nước,Nam Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/20l-sedan-2015-aidxc23372193,368,8
23306130,Mazda 3 1.6 AT 2010,250 triệu,2/4/2025,2010,Máy xăng,Sedan,Xe cũ,160.000 km,Số tự động,Trong nước,Hoàn Kiếm - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/250-trieu-aidxc23306130,250,160000
23322376,Mazda 3 2019,470 triệu,15/05/2025,2019,Máy xăng,Sedan,Xe cũ,81.000 km,Số tự động,Trong nước,Hoàn Kiếm - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/470-trieu-aidxc23322376,470,81000
23362301,Mazda 3 Sedan 1.5L Luxury 2021,515 triệu,5/9/2025,2021,Máy xăng,Sedan,Xe cũ,33.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/515-trieu-aidxc23362301,515,33000
23129411,Mazda 3 Sedan 1.5L Luxury 2023,626 triệu,15/05/2025,2023,Máy xăng,Sedan,Xe cũ,20.000 km,Số tự động,Trong nước,Thanh Xuân - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/626-trieu-aidxc23129411,626,20000
23305480,Mazda 3 Sedan 1.5L Luxury 2025,655 triệu,6/5/2025,2025,Máy xăng,Sedan,Xe cũ,1.000 km,Số tự động,Trong nước,Hoàn Kiếm - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/655-trieu-aidxc23305480,655,1000
23339395,Mazda 3 1.5 Hatchback 2023,610 triệu,9/7/2025,2023,Máy xăng,Hatchback,Xe cũ,15.000 km,Số tự động,Trong nước,Hà Đông - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/ban-xe-chinh-chu-aidxc23339395,610,15000
23346673,Mazda 3 1.5L Sedan 2017,379 triệu,26/07/2025,2017,Máy xăng,Sedan,Xe cũ,90.000 km,Số tự động,Trong nước,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/ban-xe-sedan-2017-facelift-mau-trang-ten-tu-nhan-chay-hon-9-van-km-aidxc23346673,379,90000
23341199,Mazda 3 Sedan 1.5L Luxury 2024,628 triệu,15/07/2025,2024,Máy xăng,Sedan,Xe cũ,27.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/bao-duong-full-lich-su-hang-aidxc23341199,628,27000
23309387,Mazda 3 Sedan 1.5L Luxury 2022,555 triệu,9/4/2025,2022,Máy xăng,Sedan,Xe cũ,55.000 km,Số tự động,Trong nước,Hoàn Kiếm - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/bien-hn-full-lich-su-hang-aidxc23309387,555,55000
23348114,Mazda 3 1.5L Sedan 2019,465 triệu,29/07/2025,2019,Máy xăng,Sedan,Xe cũ,78.999 km,Số tự động,Trong nước,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/bien-noi-ngoai-that-rat-moi-aidxc23348114,465,78999
23349455,Mazda 3 Sedan 1.5L Luxury 2024,600 triệu,1/8/2025,2024,Máy xăng,Sedan,Xe cũ,20.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/cam-ket-khong-dam-dung-ngap-nuoc-dong-co-nguyen-ban-aidxc23349455,600,20000
23350954,Mazda 3 1.5L Sedan 2022,555 triệu,5/8/2025,2022,Máy xăng,Sedan,Xe cũ,30.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/cam-ket-khong-dam-dung-ngap-nuoc-dong-co-nguyen-ban-aidxc23350954,555,30000
23354140,Mazda 3 Sedan 1.5L Luxury 2024,610 triệu,18/08/2025,2024,Máy xăng,Sedan,Xe cũ,20.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/chat-luong-hoan-hao-chi-ban-ve-gia-aidxc23354140,610,20000
23324564,Mazda 3 2.0L Sedan 2016,375 triệu,19/09/2025,2016,Máy xăng,Sedan,Xe cũ,100.000 km,Số tự động,Trong nước,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/chay-10-van-rat-moi-aidxc23324564,375,100000
23297604,Mazda 3 Sedan 1.5L Luxury 2021,570 triệu,14/03/2025,2021,Máy xăng,Sedan,Xe cũ,50.000 km,Số tự động,Trong nước,Long Biên - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/chay-5v-zin-aidxc23297604,570,50000
23353788,Mazda 3 1.5L Sedan 2019,450 triệu,14/09/2025,2019,Máy xăng,Sedan,Xe cũ,61.289 km,Số tự động,Trong nước,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/chay-6-van-lop-theo-xe-con-rat-moi-aidxc23353788,450,61289
23336582,Mazda 3 1.5L Sedan 2018,445 triệu,1/7/2025,2018,Máy xăng,Sedan,Xe cũ,67.899 km,Số tự động,Trong nước,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/chay-68-van-rat-moi-aidxc23336582,445,67899
23304031,Mazda 3 Sedan 1.5L Luxury 2022,585 triệu,28/03/2025,2022,Máy xăng,Sedan,Xe cũ,60.000 km,Số tự động,Trong nước,Long Biên - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/chay-6v-zin-aidxc23304031,585,60000
23372504,Mazda 3 Sedan 1.5L Luxury 2022,558 triệu,3/10/2025,2022,Máy xăng,Sedan,Xe cũ,37.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/chay-7000-km-aidxc23372504,558,37000
23365866,Mazda 3 2016,365 triệu,17/09/2025,2016,Máy xăng,Hatchback,Xe cũ,80.000 km,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/chay-8v-van-aidxc23365866,365,80000
23346985,Mazda 3 Sedan 1.5L Luxury 2019,460 triệu,26/07/2025,2019,Máy xăng,Sedan,Xe cũ,70.000 km,Số tự động,Trong nước,Long Biên - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/chua-bao-gio-lam-anh-em-that-vong-aidxc23346985,460,70000
23370474,Mazda 3 Sedan 1.5L Luxury 2022,555 triệu,26/09/2025,2022,Máy xăng,Sedan,Xe cũ,16.000 km,Số tự động,Trong nước,Bắc Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/cuc-moi-aidxc23370474,555,16000
23347811,Mazda 3 1.5L Sedan 2019,469 triệu,28/07/2025,2019,Máy xăng,Sedan,Xe cũ,74.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/da-co-phanh-tay-dien-tu-ghe-chinh-dien-aidxc23347811,469,74000
23353031,Mazda 3 1.5 Hatchback 2015,348 triệu,11/8/2025,2015,Máy xăng,Hatchback,Xe cũ,90.000 km,Số tự động,Nhập khẩu,Quốc Oai - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/dep-khung-khiep-aidxc23353031,348,90000
23300929,Mazda 3 1.5L Sedan 2018,455 triệu,20/03/2025,2018,Máy xăng,Sedan,Xe cũ,60.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/do-dep-aidxc23300929,455,60000
23369420,Mazda 3 2016,345 triệu,23/09/2025,2016,Máy xăng,Sedan,Xe cũ,90.000 km,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/doi-2016-cuc-dep-aidxc23369420,345,90000
23369425,Mazda 3 2019,345 triệu,23/09/2025,2019,Máy xăng,Sedan,Xe cũ,90.000 km,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/doi-2016-rat-ben-dep-aidxc23369425,345,90000
23307383,Mazda 3 Sedan 1.5L Luxury 2022,565 triệu,13/09/2025,2022,Máy xăng,SUV,Xe cũ,60.000 km,Số tự động,Trong nước,Thanh Xuân - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/du-ho-so-sang-ten-gia-tot-thuong-luong-xem-xe-o-aidxc23307383,565,60000
23370967,Mazda 3 1.5L Sedan 2018,448 triệu,27/09/2025,2018,Máy xăng,Sedan,Xe cũ,56.000 km,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/facelift-full-option-cuoi-2018-cuc-moi-aidxc23370967,448,56000
23370376,Mazda 3 2016,355 triệu,26/09/2025,2016,Máy xăng,Sedan,Xe cũ,50.000 km,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/gia-55tr-aidxc23370376,355,82159.70347
23321695,Mazda 3 2016,385 triệu,14/05/2025,2016,Máy xăng,Sedan,Xe cũ,100.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/gia-ban-85tr-aidxc23321695,385,100000
23328239,Mazda 3 Sedan 1.5L Luxury 2024,695 triệu,29/05/2025,2024,Máy xăng,Hatchback,Xe cũ,10.000 km,Số tự động,Trong nước,Bắc Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/gia-cuc-ky-tot-aidxc23328239,695,10000
23314015,Mazda 3 Sedan 1.5L Luxury 2022,565 triệu,30/06/2025,2022,Máy xăng,SUV,Xe cũ,65.000 km,Số tự động,Trong nước,Thanh Xuân - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/gia-tot-sang-ten-ngay-du-ho-so-check-test-day-du-aidxc23314015,565,65000
23335448,Mazda 3 1.5L Sedan 2017,385 triệu,25/06/2025,2017,Máy xăng,Sedan,Xe cũ,80.000 km,Số tự động,Trong nước,Long Biên - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/ho-tro-bank-70-du-ho-so-sang-ten-aidxc23335448,385,80000
23366535,Mazda 3 2017,395 triệu,17/09/2025,2017,Máy xăng,Sedan,Xe cũ,70.000 km,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/ho-tro-bank-70-gia-tri-xe-aidxc23366535,395,70000
23356914,Mazda 3 Sedan 1.5L Deluxe 2022,431 triệu,22/08/2025,2022,Máy xăng,Sedan,Xe cũ,26.775 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/jupiter-ban-tai-san-aidxc23356914,431,26775
23332482,Mazda 3 Sedan 1.5L Deluxe 2024,599 triệu,14/06/2025,2024,Máy xăng,Sedan,Xe cũ,6.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/luot-5000km-aidxc23332482,599,6000
23364738,Mazda 3 Luxury 2024,595 triệu,12/9/2025,2024,Máy xăng,Sedan,Xe cũ,50.000 km,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/luxury-2024-aidxc23364738,595,82159.70347
23335291,Mazda 3 1.5 Hatchback 2018,425 triệu,26/08/2025,2018,Máy xăng,Hatchback,Xe cũ,79.000 km,Số tự động,Trong nước,Nam Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/mau-trang-bien-tu-dau-aidxc23335291,425,79000
23358153,Mazda 3 1.5L Sedan 2025,639 triệu,25/08/2025,2025,Máy xăng,Sedan,Xe cũ,1.500 km,Số tự động,Trong nước,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/moi-chay-1-nghin-km-gia-cuc-tot-aidxc23358153,639,1500
23370558,Mazda 3 Sedan 1.5L Luxury 2020,468 triệu,26/09/2025,2020,Máy xăng,Sedan,Xe cũ,60.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/moi-lam-aidxc23370558,468,60000
23320567,Mazda 3 1.5L Sedan 2019,450 triệu,12/9/2025,2019,Máy xăng,Sedan,Xe cũ,65.689 km,Số tự động,Trong nước,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/mot-chu-bien-rat-moi-aidxc23320567,450,65689
23313365,Mazda 3 Sedan 1.5L Luxury 2019,455 triệu,19/09/2025,2019,Máy xăng,Sedan,Xe cũ,67.899 km,Số tự động,Trong nước,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/mot-chu-tu-moi-bien-6-van-rat-moi-aidxc23313365,455,67899
23326717,Mazda 3 1.5 Hatchback 2017,425 triệu,25/06/2025,2017,Máy xăng,Hatchback,Xe cũ,81.829 km,Số tự động,Trong nước,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/mot-chu-tu-moi-chay-8-van-km-aidxc23326717,425,81829
23352447,Mazda 3 1.5L Sedan 2018,435 triệu,9/8/2025,2018,Máy xăng,Sedan,Xe cũ,81.268 km,Số tự động,Trong nước,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/noi-ngoai-that-rat-moi-aidxc23352447,435,81268
23313301,Mazda 3 Sedan 1.5L Luxury 2022,585 triệu,18/04/2025,2022,Máy xăng,Sedan,Xe cũ,40.000 km,Số tự động,Trong nước,Long Biên - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/odo-4v-zin-aidxc23313301,585,40000
23366638,Mazda 3 2018,425 triệu,17/09/2025,2018,Máy xăng,Sedan,Xe cũ,50.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/odo-5v-km-aidxc23366638,425,50000
23310509,Mazda 3 Sedan 1.5L Luxury 2020,550 triệu,11/4/2025,2020,Máy xăng,Sedan,Xe cũ,64.000 km,Số tự động,Trong nước,Long Biên - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/odo-6v4-zin-aidxc23310509,550,64000
23368690,Mazda 3 Sport 2.0L Signature Luxury 2024,635 triệu,22/09/2025,2024,Máy xăng,Sedan,Xe cũ,7.000 km,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/odo-7000-km-full-lich-su-hang-aidxc23368690,635,7000
23333056,Mazda 3 2018,419 triệu,16/06/2025,2018,Máy xăng,Sedan,Xe cũ,87.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/odo-87v-km-aidxc23333056,419,87000
23365685,Mazda 3 2017,399 triệu,17/09/2025,2017,Máy xăng,Sedan,Xe cũ,90.000 km,Số tự động,Nhập khẩu,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/odo-9vkm-99tr-aidxc23365685,399,90000
23361117,Mazda 3 Sedan 1.5L Deluxe 2022,515 triệu,2/9/2025,2022,Máy xăng,Sedan,Xe cũ,11.000 km,Số tự động,Trong nước,Thanh Trì - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/phien-ban-15l-deluxe-san-xuat-nam-2022-mau-xanh-duong-thanh-lich-aidxc23361117,515,11000
23317588,Mazda 3 Sedan 1.5L Premium 2019,525 triệu,5/5/2025,2019,Máy xăng,Sedan,Xe cũ,68.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/phom-moi-aidxc23317588,525,68000
23370719,Mazda 3 Sedan 1.5L Luxury 2020,499 triệu,26/09/2025,2020,Máy xăng,Sedan,Xe cũ,3.200 km,Số tự động,Trong nước,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/salon-xin-duoc-chao-ban-chiec-xe-aidxc23370719,499,3200
23307044,Mazda 3 1.5L Sedan 2016,355 triệu,4/4/2025,2016,Máy xăng,Sedan,Xe cũ,110.000 km,Số tự động,Trong nước,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/san-xuat-2016-gia-tot-nhat-thi-truong-aidxc23307044,355,110000
23336754,Mazda 3 1.5L Sedan 2018,460 triệu,2/7/2025,2018,Máy xăng,Sedan,Xe cũ,79.000 km,Số tự động,Trong nước,Long Biên - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/san-xuat-2018-xe-nhu-moi-aidxc23336754,460,79000
23334570,Mazda 3 Sedan 1.5L Luxury 2023,595 triệu,7/8/2025,2023,Máy xăng,Sedan,Xe cũ,50.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/sedan-15l-luxury-202-aidxc23334570,595,50000
23334568,Mazda 3 Sedan 1.5L Luxury 2022,595 triệu,21/06/2025,2022,Máy xăng,Sedan,Xe cũ,50.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/sedan-15l-luxury-2022-aidxc23334568,595,50000
23329641,Mazda 3 1.5 Hatchback 2017,425 triệu,6/7/2025,2017,Máy xăng,Sedan,Xe cũ,110.000 km,Số tự động,Trong nước,Hoàng Mai - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/sedan-mau-trang-rat-moi-aidxc23329641,425,110000
23369910,Mazda 3 1.5L Sedan 2019,430 triệu,24/09/2025,2019,Máy xăng,Sedan,Xe cũ,70.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/sedan-top-1-trong-long-anh-chi-em-aidxc23369910,430,70000
23308645,Mazda 3 1.5L Sedan 2019,475 triệu,8/4/2025,2019,Máy xăng,Sedan,Xe cũ,42.000 km,Số tự động,Trong nước,Long Biên - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/sieu-dep-aidxc23308645,475,42000
23359147,Mazda 3 Sedan 1.5L Premium 2021,550 triệu,27/08/2025,2021,Máy xăng,Sedan,Xe cũ,52.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/sieu-dep-aidxc23359147,550,52000
23320618,Mazda 3 2023,606 triệu,12/5/2025,2023,Máy xăng,SUV,Xe cũ,7.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/sieu-luot-chu-di-dung-7000kilomet-aidxc23320618,606,7000
23371789,Mazda 3 1.5L Sedan 2019,456 triệu,30/09/2025,2019,Máy xăng,Sedan,Xe cũ,52.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/sieu-luot-gia-tot-thuong-luong-aidxc23371789,456,52000
23335421,Mazda 3 Sport 2.0L Signature Premium 2021,585 triệu,25/06/2025,2021,Máy xăng,Hatchback,Xe cũ,39.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/sport-20l-signature-premium-2021-aidxc23335421,585,39000
23364864,Mazda 3 Luxury 2023,580 triệu,12/9/2025,2023,Máy xăng,Sedan,Xe cũ,27.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/sx-202-luxury-odo-27v-km-gia-ban-580tr-aidxc23364864,580,27000
23347799,Mazda 3 2018,430 triệu,28/07/2025,2018,Máy xăng,Hatchback,Xe cũ,50.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/ten-ca-nhan-1-chu-lop-so-cua-nhu-moi-aidxc23347799,430,50000
23282849,Mazda 3 2018,444 triệu,19/03/2025,2018,Máy xăng,SUV,Xe cũ,100.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/ten-tu-nhan-1-chu-tu-dau-full-lich-su-hang-aidxc23282849,444,100000
23366958,Mazda 3 Sport 2020,545 triệu,17/09/2025,2020,Máy xăng,Sedan,Xe cũ,70.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/the-thao-tre-trung-ca-tinh-aidxc23366958,545,70000
23334776,Mazda 3 Sedan 1.5L Luxury 2024,628 triệu,22/06/2025,2024,Máy xăng,Sedan,Xe cũ,10.000 km,Số tự động,Trong nước,Bắc Từ Liêm - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/tiet-kiem-thiet-ke-dep-aidxc23334776,628,10000
23369129,Mazda 3 1.5L Sedan 2015,335 triệu,24/09/2025,2015,Máy xăng,Sedan,Xe cũ,130.000 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/tu-nhan-goc-hp-aidxc23369129,335,130000
23372724,Mazda 3 1.6 AT 2015,335 triệu,3/10/2025,2015,Máy xăng,Sedan,Xe cũ,16 km,Số tự động,Trong nước,Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/xam-xi-mang-aidxc23372724,335,16
23336508,Mazda 3 2019,468 triệu,1/7/2025,2019,Máy xăng,Hatchback,Xe cũ,70.000 km,Số tự động,Trong nước,Cầu Giấy - Hà Nội,https://oto.com.vn/mua-ban-xe-mazda-3-ha-noi/xanh-cavasine-chay-7-van-sedan-aidxc23336508,468,70000
