Mã bản tin,Tên xe,Giá tiền,Ngày đăng tin,Năm sản xuất,Nhiên liệu,Kiểu dáng,Tình trạng,Số km đã đi,Hộp số,Xuất xứ,Địa điểm,URL,Giá tiền (triệu),Số km đã đi (km)
23355726,Toyota Vios 1.5E MT 2019,312 triệu,20/08/2025,0.666666667,Máy xăng,Sedan,Xe cũ,89.000 km,Số sàn,Trong nước,Thuận An - Bình Dương,https://oto.com.vn/mua-ban-xe-toyota-vios-binh-duong/xe-hot-co-san-giao-ngay-aidxc23355726,0.202076125,0.491709899
23359993,Toyota Vios 1.5G AT 2016,315 triệu,29/08/2025,0.5,Máy xăng,Sedan,Xe cũ,100.000 km,Số tự động,Trong nước,Thuận An - Bình Dương,https://oto.com.vn/mua-ban-xe-toyota-vios-binh-duong/xe-hot-co-san-giao-ngay-aidxc23359993,0.204152249,0.552483715
23364022,Toyota Vios 1.5E MT 2018,295 triệu,11/9/2025,0.611111111,Máy xăng,Sedan,Xe cũ,115.000 km,Số sàn,Trong nước,Thuận An - Bình Dương,https://oto.com.vn/mua-ban-xe-toyota-vios-binh-duong/xe-hot-co-san-giao-ngay-aidxc23364022,0.190311419,0.635357101
23375064,Toyota Vios 1.5E MT 2022,395 triệu,9/10/2025,0.833333333,Máy xăng,Sedan,Xe cũ,15.000 km,Số sàn,Nhập khẩu,Bình Phước,https://oto.com.vn/mua-ban-xe-toyota-vios-binh-phuoc/ban-2022-sieu-moi-gia-cuc-tot-aidxc23375064,0.259515571,0.082867861
23333625,Toyota Vios 1.5E MT 2022,390 triệu,18/06/2025,0.833333333,Máy xăng,Sedan,Xe cũ,30.000 km,Số sàn,Trong nước,Đồng Phú - Bình Phước,https://oto.com.vn/mua-ban-xe-toyota-vios-binh-phuoc/ban-so-san-chat-luong-xe-con-dep-con-dang-kiem-toi-2027-aidxc23333625,0.256055363,0.165741247
23359997,Toyota Vios 1.5G AT 2021,438 triệu,29/08/2025,0.777777778,Máy xăng,SUV,Xe cũ,55.000 km,Số tự động,Trong nước,Đồng Phú - Bình Phước,https://oto.com.vn/mua-ban-xe-toyota-vios-binh-phuoc/bao-check-day-du-thong-tin-aidxc23359997,0.289273356,0.303863557
23375063,Toyota Vios 1.5 E CVT 2017,399 triệu,9/10/2025,0.555555556,Máy xăng,Sedan,Xe cũ,17.612 km,Số tự động,Nhập khẩu,Bình Phước,https://oto.com.vn/mua-ban-xe-toyota-vios-binh-phuoc/e-cvt-2017-aidxc23375063,0.262283737,0.09729888
23364342,Toyota Vios TRD SPORTIVO 2017,315 triệu,11/9/2025,0.555555556,Máy xăng,Sedan,Xe cũ,86.000 km,Số tự động,Nhập khẩu,Bình Thuận,https://oto.com.vn/mua-ban-xe-toyota-vios-binh-thuan/2017-so-tu-dong-tai-aidxc23364342,0.204152249,0.475135222
23370767,Toyota Vios 1.5 E CVT 2023,440 triệu,27/09/2025,0.888888889,Máy xăng,Sedan,Xe cũ,40.000 km,Số tự động,Nhập khẩu,Bình Thuận,https://oto.com.vn/mua-ban-xe-toyota-vios-binh-thuan/e-cvt-2023-440-trieu-aidxc23370767,0.290657439,0.220990171
23365282,Toyota Vios 1.5E MT 2017,195 triệu,13/09/2025,0.555555556,Máy xăng,Sedan,Xe cũ,154.000 km,Số sàn,Trong nước,Cà Mau,https://oto.com.vn/mua-ban-xe-toyota-vios-ca-mau/2017-15e-mt-154000-km-aidxc23365282,0.121107266,0.850827905
23374613,Toyota Vios 1.5E MT 2022,370 triệu,8/10/2025,0.833333333,Máy xăng,Sedan,Xe cũ,86.000 km,Số sàn,Trong nước,Châu Thành - Cà Mau,https://oto.com.vn/mua-ban-xe-toyota-vios-ca-mau/2022-e-15-mt-86000-km-110tr-tra-aidxc23374613,0.242214533,0.475135222
23373700,Toyota Vios 2020,368 triệu,6/10/2025,0.722222222,Máy xăng,Sedan,Xe cũ,126.000 km,Số sàn,Trong nước,Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/15e-mt-2020-bao-hanh-1-nam20000km-aidxc23373700,0.24083045,0.696130918
23374839,Toyota Vios 1.5E MT 2025,470 triệu,9/10/2025,1,Máy xăng,Sedan,Xe cũ,12.000 km,Số sàn,Nhập khẩu,Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/2-101-2025-e-15-mt-12000-km-aidxc23374839,0.311418685,0.066293184
23372478,Toyota Vios TRD SPORTIVO 2018,395 triệu,2/10/2025,0.611111111,Máy xăng,Sedan,Xe cũ,132.000 km,Số tự động,Trong nước,Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/2018-15-trd-132000-km-aidxc23372478,0.259515571,0.729280272
23373055,Toyota Vios 1.5 E CVT 2018,315 triệu,4/10/2025,0.611111111,Máy xăng,Sedan,Xe cũ,116.000 km,Số tự động,Trong nước,Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/2018-15e-cvt-116000-km-aidxc23373055,0.204152249,0.640881994
23375004,Toyota Vios 1.5E MT 2018,269 triệu,9/10/2025,0.611111111,Máy xăng,Sedan,Xe cũ,180.123 km,Số sàn,Trong nước,Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/2018-15e-mt-180123-km-aidxc23375004,0.172318339,0.995154669
23365874,Toyota Vios 1.5 G CVT 2019,389 triệu,15/09/2025,0.666666667,Máy xăng,Sedan,Xe cũ,108.888 km,Số tự động,Trong nước,Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/2019-15g-cvt-108888-km-aidxc23365874,0.255363322,0.601588959
23364363,Toyota Vios 1.5 G CVT 2019,385 triệu,11/9/2025,0.666666667,Máy xăng,Sedan,Xe cũ,128.000 km,Số tự động,Trong nước,Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/2019-15g-cvt-128000-km-aidxc23364363,0.252595156,0.707180703
23367865,Toyota Vios 1.5 G CVT 2020,412 triệu,19/09/2025,0.722222222,Máy xăng,Sedan,Xe cũ,63.000 km,Số tự động,Trong nước,Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/2020-15g-cvt-bao-hanh-aidxc23367865,0.271280277,0.348062696
23368527,Toyota Vios 1.5G AT 2020,430 triệu,21/09/2025,0.722222222,Máy xăng,Sedan,Xe cũ,66.000 km,Số tự động,Nhập khẩu,Vĩnh Thạnh - Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/2020-15g-mau-trang-sport-aidxc23368527,0.283737024,0.364637374
23365030,Toyota Vios 1.5 E CVT 2021,345 triệu,12/9/2025,0.777777778,Máy xăng,Sedan,Xe cũ,178.900 km,Số tự động,Trong nước,Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/2021-15e-cvt-178900-km-aidxc23365030,0.224913495,0.988397726
23365075,Toyota Vios 2022,395 triệu,13/09/2025,0.833333333,Máy xăng,Sedan,Xe cũ,50.000 km,Số tự động,Trong nước,Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/2022-tai-aidxc23365075,0.259515571,0.453917997
23369083,Toyota Vios 2023,399 triệu,22/09/2025,0.888888889,Máy xăng,Sedan,Xe cũ,63.000 km,Số tự động,Nhập khẩu,Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/2023-aidxc23369083,0.262283737,0.348062696
23369195,Toyota Vios 1.5 E CVT 2023,399 triệu,23/09/2025,0.888888889,Máy xăng,Sedan,Xe cũ,63.000 km,Số tự động,Trong nước,Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/2023-e-cvt-6400-km-moi-keng-aidxc23369195,0.262283737,0.348062696
23365699,Toyota Vios G 2023,469 triệu,14/09/2025,0.888888889,Máy xăng,Sedan,Xe cũ,52.000 km,Số tự động,Trong nước,Bình Thủy - Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/2023-g-15-cvt-52000-km-aidxc23365699,0.310726644,0.28728888
23366844,Toyota Vios 1.5 E CVT 2024,459 triệu,17/09/2025,0.944444444,Máy xăng,Sedan,Xe cũ,5.700 km,Số tự động,Trong nước,Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/2024-15e-cvt-luot-5700km-aidxc23366844,0.303806228,0.031486362
23375420,Toyota Vios 1.5 E CVT 2024,445 triệu,10/10/2025,0.944444444,Máy xăng,Sedan,Xe cũ,37.000 km,Số tự động,Trong nước,Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/2024-15e-cvt-sieu-luot-aidxc23375420,0.294117647,0.204415494
23374348,Toyota Vios G 2019,375 triệu,8/10/2025,0.666666667,Máy xăng,Sedan,Xe cũ,46.000 km,Số tự động,Trong nước,Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/ban-so-tu-dong-g-2019-aidxc23374348,0.24567474,0.254139526
23373905,Toyota Vios 1.5E MT 2016,255 triệu,7/10/2025,0.5,Máy xăng,Sedan,Xe cũ,89.000 km,Số sàn,Trong nước,Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/can-ban-xe-dang-su-dung-aidxc23373905,0.162629758,0.491709899
23373115,Toyota Vios 1.5G AT 2020,389 triệu,4/10/2025,0.722222222,Máy xăng,Sedan,Xe cũ,50.000 km,Số tự động,Nhập khẩu,Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/chinh-chu-can-ban-15g-2020-389tr-aidxc23373115,0.255363322,0.453917997
23364096,Toyota Vios G 2025,525 triệu,11/9/2025,1,Máy xăng,Sedan,Xe cũ,3.000 km,Số tự động,Trong nước,Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/g-2025-cvt-sieu-luot-3000-km-aidxc23364096,0.349480969,0.016569152
23367187,Toyota Vios 1.5E MT 2019,283 triệu,17/09/2025,0.666666667,Máy xăng,Sedan,Xe cũ,01 km,Số sàn,Nhập khẩu,Cần Thơ,https://oto.com.vn/mua-ban-xe-toyota-vios-can-tho/mt-2019-from-moi-7-tui-khi-aidxc23367187,0.18200692,0
23370897,Toyota Vios 1.5E MT 2015,215 triệu,27/09/2025,0.444444444,Máy xăng,Sedan,Xe cũ,170.000 km,Số sàn,Nhập khẩu,Hải Châu - Đà Nẵng,https://oto.com.vn/mua-ban-xe-toyota-vios-da-nang/2015-15e-170000-km-aidxc23370897,0.134948097,0.939226184
23367901,Toyota Vios 1.5 E CVT 2016,280 triệu,19/09/2025,0.5,Máy xăng,Sedan,Xe cũ,145.000 km,Số tự động,Trong nước,Đà Nẵng,https://oto.com.vn/mua-ban-xe-toyota-vios-da-nang/2016-15e-cvt-145000-km-aidxc23367901,0.179930796,0.801103874
23364304,Toyota Vios 2017,295 triệu,11/9/2025,0.555555556,Máy xăng,Sedan,Xe cũ,102.000 km,Số tự động,Trong nước,Đà Nẵng,https://oto.com.vn/mua-ban-xe-toyota-vios-da-nang/2017-15e-tu-dong-102000-km-aidxc23364304,0.190311419,0.5635335
23366641,Toyota Vios 1.5 G CVT 2019,319 triệu,16/09/2025,0.666666667,Máy xăng,Sedan,Xe cũ,86.000 km,Số tự động,Trong nước,Đà Nẵng,https://oto.com.vn/mua-ban-xe-toyota-vios-da-nang/2019-so-tu-dong-xe-bao-loi-gia-mem-mai-aidxc23366641,0.206920415,0.475135222
23369455,Toyota Vios 2021,395 triệu,23/09/2025,0.777777778,Máy xăng,Sedan,Xe cũ,44.384 km,Số sàn,Trong nước,Đà Nẵng,https://oto.com.vn/mua-ban-xe-toyota-vios-da-nang/ban-xe-2021-44384-km-xe-gia-dinh-aidxc23369455,0.259515571,0.2452113
23336160,Toyota Vios 1.5 G CVT 2016,339 triệu,5/9/2025,0.5,Máy xăng,Sedan,Xe cũ,55.000 km,Số tự động,Trong nước,Hải Châu - Đà Nẵng,https://oto.com.vn/mua-ban-xe-toyota-vios-da-nang/can-tim-mua-xe-gia-dinh-mua-nhanh-gia-cao-aidxc23336160,0.220761246,0.303863557
23368482,Toyota Vios G 2018,357 triệu,21/09/2025,0.611111111,Máy xăng,Sedan,Xe cũ,110.000 km,Số tự động,Trong nước,Đà Nẵng,https://oto.com.vn/mua-ban-xe-toyota-vios-da-nang/g-bao-loi-gia-yeu-thuong-aidxc23368482,0.233217993,0.607732639
23370627,Toyota Vios 1.5E MT 2016,193 triệu,26/09/2025,0.5,Máy xăng,Sedan,Xe cũ,50.000 km,Số sàn,Nhập khẩu,Đắk Lắk,https://oto.com.vn/mua-ban-xe-toyota-vios-dak-lak/15e-2016-193-trieu-aidxc23370627,0.119723183,0.453917997
23370315,Toyota Vios 1.5G AT 2016,330 triệu,25/09/2025,0.5,Máy xăng,Sedan,Xe cũ,140.000 km,Số tự động,Nhập khẩu,Đắk Lắk,https://oto.com.vn/mua-ban-xe-toyota-vios-dak-lak/15g-2016-330-trieu-aidxc23370315,0.214532872,0.773479411
23370282,Toyota Vios 1.5G AT 2018,368 triệu,25/09/2025,0.611111111,Máy xăng,Sedan,Xe cũ,50.000 km,Số tự động,Nhập khẩu,Đắk Lắk,https://oto.com.vn/mua-ban-xe-toyota-vios-dak-lak/15g-2018-368-trieu-aidxc23370282,0.24083045,0.453917997
23367096,Toyota Vios 1.5E MT 2009,145 triệu,17/09/2025,0.111111111,Máy xăng,Sedan,Xe cũ,92.000 km,Số sàn,Nhập khẩu,Đắk Lắk,https://oto.com.vn/mua-ban-xe-toyota-vios-dak-lak/2009-e-92000-km-aidxc23367096,0.08650519,0.508284576
23369064,Toyota Vios 1.5E MT 2011,120 triệu,22/09/2025,0.222222222,Máy xăng,Sedan,Xe cũ,100.000 km,Số sàn,Trong nước,Đắk Lắk,https://oto.com.vn/mua-ban-xe-toyota-vios-dak-lak/2011-e-100000-km-aidxc23369064,0.069204152,0.552483715
23369747,Toyota Vios G 2014,285 triệu,24/09/2025,0.388888889,Máy xăng,Sedan,Xe cũ,50.000 km,Số tự động,Nhập khẩu,Buôn Ma Thuột - Đắk Lắk,https://oto.com.vn/mua-ban-xe-toyota-vios-dak-lak/2014-g-at-chi-285tr-aidxc23369747,0.183391003,0.453917997
23371369,Toyota Vios 1.5E MT 2015,195 triệu,29/09/2025,0.444444444,Máy xăng,Sedan,Xe cũ,97.000 km,Số sàn,Nhập khẩu,Buôn Ma Thuột - Đắk Lắk,https://oto.com.vn/mua-ban-xe-toyota-vios-dak-lak/2015-e-97000-km-aidxc23371369,0.121107266,0.535909038
23369795,Toyota Vios 1.5E MT 2016,228 triệu,24/09/2025,0.5,Máy xăng,Sedan,Xe cũ,50.000 km,Số sàn,Nhập khẩu,Buôn Ma Thuột - Đắk Lắk,https://oto.com.vn/mua-ban-xe-toyota-vios-dak-lak/2016-15e-chi-228tr-aidxc23369795,0.143944637,0.453917997
23365574,Toyota Vios 1.5E MT 2017,230 triệu,14/09/2025,0.555555556,Máy xăng,Sedan,Xe cũ,160.000 km,Số sàn,Nhập khẩu,Đắk Lắk,https://oto.com.vn/mua-ban-xe-toyota-vios-dak-lak/2017-15e-mt-so-san-aidxc23365574,0.14532872,0.88397726
23371475,Toyota Vios 1.5E MT 2019,285 triệu,29/09/2025,0.666666667,Máy xăng,Sedan,Xe cũ,90 km,Số sàn,Nhập khẩu,Đắk Lắk,https://oto.com.vn/mua-ban-xe-toyota-vios-dak-lak/2019-15e-mt-90-km-aidxc23371475,0.183391003,0.000491715
23374803,Toyota Vios 1.5E MT 2020,298 triệu,9/10/2025,0.722222222,Máy xăng,Sedan,Xe cũ,63.000 km,Số sàn,Trong nước,Đắk Lắk,https://oto.com.vn/mua-ban-xe-toyota-vios-dak-lak/2020-15e-mt-63000-km-aidxc23374803,0.192387543,0.348062696
23371262,Toyota Vios 1.5 G CVT 2021,395 triệu,28/09/2025,0.777777778,Máy xăng,Sedan,Xe cũ,79.000 km,Số tự động,Trong nước,Đắk Lắk,https://oto.com.vn/mua-ban-xe-toyota-vios-dak-lak/2021-15g-cvt-aidxc23371262,0.259515571,0.436460975
23373232,Toyota Vios 1.5E MT 2022,335 triệu,4/10/2025,0.833333333,Máy xăng,Sedan,Xe cũ,01 km,Số sàn,Nhập khẩu,Krông Buk - Đắk Lắk,https://oto.com.vn/mua-ban-xe-toyota-vios-dak-lak/2022-e-15-so-san-mot-chu-tu-dau-aidxc23373232,0.21799308,0
23373876,Toyota Vios 1.5 E CVT 2022,410 triệu,7/10/2025,0.833333333,Máy xăng,Sedan,Xe cũ,50.000 km,Số tự động,Trong nước,Đắk Lắk,https://oto.com.vn/mua-ban-xe-toyota-vios-dak-lak/410-trieu-dong-aidxc23373876,0.269896194,0.453917997
23369225,Toyota Vios 2021,340 triệu,23/09/2025,0.777777778,Máy xăng,Sedan,Xe cũ,57.500 km,Số sàn,Nhập khẩu,Đắk Lắk,https://oto.com.vn/mua-ban-xe-toyota-vios-dak-lak/ban-xe-o-to-2021-57500-km-aidxc23369225,0.221453287,0.317675788
23375005,Toyota Vios 1.5E MT 2013,195 triệu,9/10/2025,0.333333333,Máy xăng,Sedan,Xe cũ,157.000 km,Số sàn,Trong nước,Buôn Ma Thuột - Đắk Lắk,https://oto.com.vn/mua-ban-xe-toyota-vios-dak-lak/chinh-chu-ban-xe-2013-aidxc23375005,0.121107266,0.867402582
23372936,Toyota Vios 1.5 G CVT 2023,475 triệu,4/10/2025,0.888888889,Máy xăng,Sedan,Xe cũ,7.700 km,Số tự động,Trong nước,Đắk Lắk,https://oto.com.vn/mua-ban-xe-toyota-vios-dak-lak/g-ban-full-san-xuat-2023-7700-km-aidxc23372936,0.314878893,0.042536147
23370790,Toyota Vios 1.5E MT 2014,195 triệu,27/09/2025,0.388888889,Máy xăng,Sedan,Xe cũ,50.000 km,Số sàn,Nhập khẩu,Đắk Nông,https://oto.com.vn/mua-ban-xe-toyota-vios-dak-nong/15e-2014-195-trieu-aidxc23370790,0.121107266,0.453917997
23374277,Toyota Vios 1.5E MT 2016,245 triệu,7/10/2025,0.5,Máy xăng,Sedan,Xe cũ,01 km,Số sàn,Nhập khẩu,Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/15e-2016-245-trieu-aidxc23374277,0.155709343,0
23370775,Toyota Vios 1.5E MT 2016,245 triệu,27/09/2025,0.5,Máy xăng,Sedan,Xe cũ,140.000 km,Số sàn,Nhập khẩu,Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/2016-15e-140000-km-aidxc23370775,0.155709343,0.773479411
23372071,Toyota Vios 1.5 E CVT 2016,295 triệu,1/10/2025,0.5,Máy xăng,Sedan,Xe cũ,86.000 km,Số tự động,Trong nước,Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/2016-15e-cvt-86000-km-aidxc23372071,0.190311419,0.475135222
23375469,Toyota Vios 1.5 E CVT 2017,335 triệu,10/10/2025,0.555555556,Máy xăng,Sedan,Xe cũ,30.000 km,Số tự động,Trong nước,Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/2017-15e-cvt-30000-km-aidxc23375469,0.21799308,0.165741247
23365614,Toyota Vios 2017,255 triệu,14/09/2025,0.555555556,Máy xăng,Sedan,Xe cũ,55.000 km,Số sàn,Trong nước,Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/2017-aidxc23365614,0.162629758,0.303863557
23373243,Toyota Vios 1.5E MT 2018,290 triệu,4/10/2025,0.611111111,Máy xăng,Sedan,Xe cũ,56.000 km,Số sàn,Trong nước,Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/2018-15e-mt-56000-km-aidxc23373243,0.186851211,0.30938845
23370516,Toyota Vios 1.5E MT 2019,288 triệu,26/09/2025,0.666666667,Máy xăng,Sedan,Xe cũ,65.000 km,Số sàn,Nhập khẩu,Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/2019-65000-km-aidxc23370516,0.185467128,0.359112481
23367492,Toyota Vios 1.5E MT 2020,295 triệu,18/09/2025,0.722222222,Máy xăng,Sedan,Xe cũ,130.000 km,Số sàn,Trong nước,Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/2020-15e-mt-130000-km-aidxc23367492,0.190311419,0.718230487
23373060,Toyota Vios 1.5E MT 2020,308 triệu,4/10/2025,0.722222222,Máy xăng,Sedan,Xe cũ,98.000 km,Số sàn,Trong nước,Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/2020-15e-mt-98000-km-aidxc23373060,0.199307958,0.541433931
23365842,Toyota Vios 1.5E MT 2021,319 triệu,15/09/2025,0.777777778,Máy xăng,Sedan,Xe cũ,45.000 km,Số sàn,Nhập khẩu,Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/2021-e-15-mt-45000-km-aidxc23365842,0.206920415,0.248614633
23372832,Toyota Vios 1.5 E CVT 2022,415 triệu,3/10/2025,0.833333333,Máy xăng,Sedan,Xe cũ,60.000 km,Số tự động,Trong nước,Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/2022-15e-cvt-60000-km-aidxc23372832,0.273356401,0.331488019
23369902,Toyota Vios 1.5E MT 2022,358 triệu,24/09/2025,0.833333333,Máy xăng,Sedan,Xe cũ,100.000 km,Số sàn,Trong nước,Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/2022-e-15-mt-100000-km-aidxc23369902,0.233910035,0.552483715
23372510,Toyota Vios 1.5G AT 2008,215 triệu,2/10/2025,0.055555556,Máy xăng,Sedan,Xe cũ,166.000 km,Số tự động,Nhập khẩu,Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/215-trieu-2008-at-nguyen-zin-aidxc23372510,0.134948097,0.917126614
23352766,Toyota Vios 2021,446 triệu,10/8/2025,0.777777778,Máy xăng,Sedan,Xe cũ,19.000 km,Số tự động,Trong nước,Biên Hòa - Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/can-ban-gap-aidxc23352766,0.294809689,0.104967431
23370664,Toyota Vios 2019,389 triệu,26/09/2025,0.666666667,Máy xăng,SUV,Xe cũ,69.000 km,Số tự động,Trong nước,Biên Hòa - Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/gia-chi-389-trieu-aidxc23370664,0.255363322,0.381212051
23349445,Toyota Vios 1.5 G CVT 2024,480 triệu,1/8/2025,0.944444444,Máy xăng,SUV,Xe cũ,47.000 km,Số tự động,Trong nước,Biên Hòa - Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/gia-chi-480-trieu-aidxc23349445,0.3183391,0.259664418
23344981,Toyota Vios 1.5E MT 2018,316 triệu,23/07/2025,0.611111111,Máy xăng,SUV,Xe cũ,77.000 km,Số tự động,Trong nước,Biên Hòa - Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/gia-re-can-ban-gap-aidxc23344981,0.204844291,0.42541119
23340955,Toyota Vios 1.5 E CVT 2020,398 triệu,14/07/2025,0.722222222,Máy xăng,Sedan,Xe cũ,44.000 km,Số tự động,Trong nước,Biên Hòa - Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/ho-tro-vay-ngan-hang-giao-xe-tan-noi-aidxc23340955,0.261591696,0.243089741
23333417,Toyota Vios 1.5G AT 2019,376 triệu,17/06/2025,0.666666667,Máy xăng,Sedan,Xe cũ,78.000 km,Số tự động,Trong nước,Biên Hòa - Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/tang-100-truoc-ba-aidxc23333417,0.246366782,0.430936083
23374270,Toyota Vios 1.5G AT 2019,360 triệu,7/10/2025,0.666666667,Máy xăng,Sedan,Xe cũ,01 km,Số tự động,Nhập khẩu,Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/xe-15g-2019-360-trieu-aidxc23374270,0.235294118,0
22894139,Toyota Vios 1.5 G CVT 2022,498 triệu,25/09/2025,0.833333333,Máy xăng,SUV,Xe cũ,35.000 km,Số tự động,Trong nước,Biên Hòa - Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/xe-dep-gia-hoi-con-bao-hanh-chinh-hang-aidxc22894139,0.330795848,0.193365709
23324529,Toyota Vios 1.5 E CVT 2022,395 triệu,19/05/2025,0.833333333,Máy xăng,SUV,Xe cũ,50.000 km,Số tự động,Trong nước,Biên Hòa - Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/xe-dep-sieu-sieu-luot-gia-tot-tai-hang-aidxc23324529,0.259515571,0.276239095
23311173,Toyota Vios 1.5G AT 2021,446 triệu,12/4/2025,0.777777778,Máy xăng,SUV,Xe cũ,33.000 km,Số tự động,Trong nước,Biên Hòa - Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/xe-dep-tai-hang-tang-100-thue-truoc-ba-bao-hanh-hang-aidxc23311173,0.294809689,0.182315924
23349176,Toyota Vios 1.5E MT 2021,345 triệu,31/07/2025,0.777777778,Máy xăng,Sedan,Xe cũ,70.000 km,Số sàn,Trong nước,Biên Hòa - Đồng Nai,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-nai/xe-zin-k-tai-nan-ngap-nuoc-bh-6-thang-sd-aidxc23349176,0.224913495,0.386736943
23372314,Toyota Vios 1.5E MT 2017,248 triệu,2/10/2025,0.555555556,Máy xăng,Sedan,Xe cũ,82.000 km,Số tự động,Trong nước,Đồng Tháp,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-thap/2017-15e-82000-km-aidxc23372314,0.157785467,0.453035652
23367974,Toyota Vios 1.5E MT 2022,385 triệu,19/09/2025,0.833333333,Máy xăng,Sedan,Xe cũ,43.000 km,Số sàn,Trong nước,Đồng Tháp,https://oto.com.vn/mua-ban-xe-toyota-vios-dong-thap/2022-e-15-mt-43000-km-aidxc23367974,0.252595156,0.237564848
23306775,Toyota Vios 1.5 G CVT 2016,335 triệu,3/4/2025,0.5,Máy xăng,Sedan,Xe cũ,62.000 km,Số tự động,Trong nước,Plei Ku - Gia Lai,https://oto.com.vn/mua-ban-xe-toyota-vios-gia-lai/15-g-cvt-sx-2016-aidxc23306775,0.21799308,0.342537804
23367465,Toyota Vios 1.5E MT 2017,250 triệu,18/09/2025,0.555555556,Máy xăng,Sedan,Xe cũ,01 km,Số tự động,Nhập khẩu,Gia Lai,https://oto.com.vn/mua-ban-xe-toyota-vios-gia-lai/15e-2017-aidxc23367465,0.15916955,0
23368181,Toyota Vios 1.5E MT 2017,220 triệu,20/09/2025,0.555555556,Máy xăng,Sedan,Xe cũ,320 km,Số sàn,Trong nước,Gia Lai,https://oto.com.vn/mua-ban-xe-toyota-vios-gia-lai/2017-15e-mt-320-km-aidxc23368181,0.138408304,0.001762441
23371411,Toyota Vios 1.5 E CVT 2019,385 triệu,29/09/2025,0.666666667,Máy xăng,Sedan,Xe cũ,50.000 km,Số tự động,Trong nước,Gia Lai,https://oto.com.vn/mua-ban-xe-toyota-vios-gia-lai/2019-15e-cvt-50000-km-aidxc23371411,0.252595156,0.276239095
23374352,Toyota Vios 1.5E MT 2022,358 triệu,8/10/2025,0.833333333,Máy xăng,Sedan,Xe cũ,83.000 km,Số sàn,Nhập khẩu,Plei Ku - Gia Lai,https://oto.com.vn/mua-ban-xe-toyota-vios-gia-lai/e-15-mt-2022-358-trieu-aidxc23374352,0.233910035,0.458560545
